timestamp,x,y,yaw,velocity,steering
1787920942.131917,-0.217737,-2.574320,0.352009,0.0000,0.0000
1787920942.137775,-0.217625,-2.574299,0.351884,0.0057,0.0000
1787920942.144104,-0.217663,-2.574233,0.351917,0.0034,0.0000
1787920942.150854,-0.217740,-2.574045,0.351292,0.0021,0.0000
1787920942.162469,-0.217678,-2.574252,0.351656,0.0011,0.0000
1787920942.164092,-0.217646,-2.574292,0.351960,0.0038,0.0000
1787920942.171552,-0.217615,-2.574292,0.351875,0.0038,0.0000
1787920942.177461,-0.217642,-2.574135,0.351350,0.0042,0.0000
1787920942.184708,-0.217482,-2.574216,0.351614,0.0080,0.0000
1787920942.191238,-0.217614,-2.574149,0.351285,0.0009,0.0000
1787920942.197563,-0.217632,-2.574423,0.352058,-0.0046,0.0000
1787920942.205343,-0.217645,-2.574262,0.351631,-0.0016,0.0000
1787920942.210752,-0.217651,-2.574184,0.351497,0.0001,0.0000
1787920942.217777,-0.217635,-2.574334,0.352105,-0.0015,0.0000
1787920942.225193,-0.217697,-2.574178,0.351971,-0.0012,0.0000
1787920942.231146,-0.217710,-2.574151,0.351797,-0.0010,0.0000
1787920942.238783,-0.217752,-2.574313,0.352083,-0.0044,0.0000
1787920942.244928,-0.217742,-2.574141,0.351817,0.0002,0.0000
1787920942.251562,-0.217658,-2.574250,0.351773,0.0020,0.0000
1787920942.257504,-0.217582,-2.574307,0.351535,0.0040,0.0000
1787920942.265448,-0.217580,-2.574163,0.351319,0.0047,0.0000
1787920942.270668,-0.217530,-2.574403,0.351782,0.0013,0.0000
1787920942.277672,-0.217671,-2.573922,0.351124,0.0023,0.0000
1787920942.284355,-0.217642,-2.574172,0.351410,-0.0010,0.0000
1787920942.290975,-0.217555,-2.574247,0.351740,0.0018,0.0000
1787920942.297610,-0.217707,-2.574251,0.352009,-0.0052,0.0000
1787920942.305365,-0.217812,-2.573974,0.351348,-0.0038,0.0000
1787920942.311378,-0.217798,-2.574046,0.351515,-0.0032,0.0000
1787920942.317921,-0.217682,-2.574332,0.352026,-0.0018,0.0000
1787920942.324476,-0.217764,-2.574018,0.351101,0.0002,0.0000
1787920942.331946,-0.217718,-2.574165,0.351753,-0.0002,0.0000
1787920942.337909,-0.217615,-2.574274,0.351870,0.0028,0.0000
1787920942.344538,-0.217723,-2.573940,0.351009,0.0026,0.0000
1787920942.351739,-0.217555,-2.574389,0.352021,0.0020,0.0000
1787920942.357920,-0.217563,-2.574335,0.351909,0.0019,0.0000
1787920942.366650,-0.217671,-2.574315,0.351898,-0.0019,0.0000
1787920942.371844,-0.217510,-2.574367,0.351965,0.0063,0.0000
1787920942.379012,-0.217517,-2.574275,0.351405,0.0055,0.0000
1787920942.385237,-0.217648,-2.574106,0.351356,0.0007,0.0000
1787920942.391495,-0.217574,-2.574189,0.351325,0.0025,0.0000
1787920942.397914,-0.217660,-2.574187,0.351617,-0.0020,0.0000
1787920942.404491,-0.217591,-2.574348,0.351989,-0.0010,0.0000
1787920942.411001,-0.217771,-2.574134,0.351651,-0.0051,0.0000
1787920942.417405,-0.217676,-2.574292,0.351824,-0.0020,0.0000
1787920942.424596,-0.217663,-2.574331,0.351968,-0.0014,0.0000
1787920942.430800,-0.217691,-2.574365,0.351937,-0.0028,0.0000
1787920942.438082,-0.217572,-2.574305,0.352107,0.0035,0.0000
1787920942.444116,-0.217714,-2.574226,0.351898,-0.0028,0.0000
1787920942.451277,-0.217647,-2.574157,0.351546,0.0016,0.0000
1787920942.458363,-0.217738,-2.574139,0.351572,-0.0022,0.0000
1787920942.469477,-0.217734,-2.574161,0.351135,-0.0016,0.0000
1787920942.471234,-0.217653,-2.574085,0.351348,0.0163,0.0000
1787920942.477382,-0.217691,-2.574030,0.351291,0.0106,0.0000
1787920942.484312,-0.217698,-2.574237,0.351712,0.0040,0.0000
1787920942.491260,-0.217752,-2.574156,0.351500,0.0019,0.0000
1787920942.498231,-0.217665,-2.574308,0.352139,0.0025,0.0000
1787920942.504606,-0.217537,-2.574597,0.352635,0.0027,0.0000
1787920942.510739,-0.217679,-2.574252,0.352039,0.0012,0.0000
1787920942.518183,-0.217701,-2.574200,0.351626,0.0007,0.0000
1787920942.524059,-0.217706,-2.574136,0.351367,0.0014,0.0000
1787920942.531299,-0.217774,-2.573928,0.350912,0.0013,0.0000
1787920942.537346,-0.217667,-2.574208,0.351703,0.0011,0.0000
1787920942.546065,-0.217733,-2.573999,0.351053,0.0011,0.0000
1787920942.552724,-0.217607,-2.574273,0.351759,0.0019,0.0000
1787920942.557536,-0.217556,-2.574295,0.351849,0.0038,0.0000
1787920942.569833,-0.217609,-2.574224,0.351411,0.0020,0.0000
1787920942.571626,-0.217628,-2.574211,0.351539,-0.0008,0.0000
1787920942.577599,-0.217604,-2.574252,0.351662,-0.0002,0.0000
1787920942.584186,-0.217604,-2.574293,0.351716,-0.0008,0.0000
1787920942.591150,-0.217648,-2.574323,0.351750,-0.0028,0.0000
1787920942.597566,-0.217707,-2.574139,0.351536,-0.0015,0.0000
1787920942.604208,-0.217679,-2.574292,0.351940,-0.0023,0.0000
1787920942.611724,-0.217586,-2.574305,0.351779,0.0017,0.0000
1787920942.617493,-0.217718,-2.574283,0.352012,-0.0049,0.0000
1787920942.625407,-0.217767,-2.574184,0.351511,-0.0039,0.0000
1787920942.630867,-0.217692,-2.574155,0.351500,0.0017,0.0000
1787920942.639331,-0.217664,-2.574277,0.351948,0.0007,0.0000
1787920942.644184,-0.217624,-2.574357,0.352171,0.0011,0.0000
1787920942.651607,-0.217698,-2.574319,0.351903,-0.0015,0.0000
1787920942.657780,-0.217657,-2.574091,0.351322,0.0046,0.0000
1787920942.665827,-0.217559,-2.574124,0.351489,0.0062,0.0000
1787920942.673339,-0.217598,-2.574319,0.351658,0.0002,0.0000
1787920942.677638,-0.217550,-2.574306,0.351768,0.0036,0.0000
1787920942.684477,-0.217749,-2.574050,0.351198,-0.0018,0.0000
1787920942.691320,-0.217730,-2.573981,0.351287,0.0006,0.0000
1787920942.697566,-0.217754,-2.574231,0.351777,-0.0048,0.0000
1787920942.704358,-0.217639,-2.574236,0.351805,0.0013,0.0000
