x,y,yaw,direction
2.5,0.5,1.5707963267948966,1
2.5,0.6,1.683132818852366,1
2.488789963039797,0.6993696888963172,1.7954693109098354,1
2.466511205334765,0.7968563903233348,1.9078058029673048,1
2.4334445778520584,0.8912311652736356,2.0201422950247743,1
2.3900069258409515,0.9813043043760449,2.0201422950247743,1
2.3465692738298447,1.0713774434784542,2.0201422950247743,1
2.303131621818738,1.1614505825808634,2.0201422950247743,1
2.259693969807631,1.2515237216832729,2.0201422950247743,1
2.216256317796524,1.3415968607856823,2.0201422950247743,1
2.1728186657854174,1.4316699998880917,2.0201422950247743,1
2.1293810137743105,1.5217431389905012,2.0201422950247743,1
2.0859433617632037,1.6118162780929106,2.0201422950247743,1
2.042505709752097,1.70188941719532,2.0201422950247743,1
1.99906805774099,1.7919625562977295,2.0201422950247743,1
1.9556304057298832,1.882035695400139,2.0201422950247743,1
1.9121927537187764,1.9721088345025484,2.0201422950247743,1
1.8687551017076696,2.062181973604958,2.0201422950247743,1
1.8253174496965627,2.1522551127073672,2.0201422950247743,1
1.781879797685456,2.2423282518097767,2.1324787870822437,1
1.7286187058335587,2.3269642730698985,2.244815279139713,1
1.6662055952926416,2.405096236008297,2.3571517711971826,1
1.595427259594491,2.47573919174912,2.469488263254652,1
1.5171759461569212,2.5380025995043596,2.469488263254652,1
1.4389246327193517,2.600266007259599,2.469488263254652,1
1.360673319281782,2.6625294150148386,2.469488263254652,1
1.2868243032429763,2.729676168494201,2.28486161624436,1
1.2317939270972695,2.8128379970047215,2.025880248597051,1
1.1998961533671595,2.9073195510299064,1.7668988809497423,1
1.1932584776094806,3.006819165503969,1.5079175133024338,1
1.2123236149115506,3.104700484250727,1.2489361456551251,1
1.2558199719877758,3.1944350870583884,0.9899547780078164,1
1.3204495232052644,3.2704495232052646,0.7853981633974483,1
1.2497388450866098,3.1997388450866096,0.7853981633974483,-1
1.179028166967955,3.129028166967955,0.7853981633974483,-1
1.1083174888493004,3.0583174888493003,0.7853981633974483,-1
1.0376068107306455,2.9876068107306457,0.7853981633974483,-1
0.9668961326119908,2.916896132611991,0.7853981633974483,-1
0.8961854544933361,2.846185454493336,0.7853981633974483,-1
0.8254747763746814,2.7754747763746814,0.7853981633974483,-1
0.7547640982560267,2.704764098256027,0.7853981633974483,-1
0.6999999999999997,2.65,0.7853981633974483,-1
