x,y,yaw,direction
1.0,-2.5,1.5707963267948966,1
1.0,-2.4,1.829777694442205,1
0.9743903977409558,-2.3033348652712182,2.0887590620895136,1
0.924879284686535,-2.216451899828547,1.9764225700320441,1
0.8854198582134973,-2.124566353291461,1.8640860779745747,1
0.856509552614861,-2.0288365552649665,1.8640860779745747,1
0.8275992470162246,-1.9331067572384721,1.8640860779745747,1
0.7986889414175882,-1.8373769592119775,1.8640860779745747,1
0.7697786358189518,-1.741647161185483,1.8640860779745747,1
0.7408683302203154,-1.6459173631589883,1.7517495859171053,1
0.7228715952286735,-1.547550104736073,1.6394130938596359,1
0.716015301681932,-1.4477854254211926,1.6394130938596359,1
0.7091590081351904,-1.3480207461063123,1.6394130938596359,1
0.7023027145884488,-1.248256066791432,1.3804317262123273,1
0.721224406761642,-1.1500625356129326,1.1214503585650188,1
0.7646620587727488,-1.0599893965105234,1.3804317262123273,1
0.783583750945942,-0.9617958653320242,1.6394130938596359,1
0.7767274573992005,-0.8620311860171439,1.8983944615069444,1
0.7445504744372902,-0.7673493938527107,2.157375829154253,1
0.689198920120456,-0.6840655092488417,2.4163571968015614,1
0.614364593972681,-0.6177343428938888,2.67533856444887,1
0.5250387439012698,-0.5727800048493821,2.9343199320961784,1
0.42717916341072604,-0.5522008283300264,-3.0898840074360994,1
0.3273128228297275,-0.5573693889575146,-2.9775475153786295,1
0.22865534843890467,-0.5737004252633997,-2.8652110233211596,1
0.13245043826965408,-0.6009880645773169,-2.7528745312636898,1
0.03991087278414529,-0.6388883128582088,-2.64053803920622,1
-0.05059869226490177,-0.6812444657098728,-2.637770489320351,1
-0.13098074624780742,-0.740261051661963,-2.3787891216730426,1
-0.1935682540989483,-0.8178950382975505,-2.1198077540257336,1
-0.2546170036886002,-0.8967506636608742,-2.358699067580009,1
-0.19360169196977361,-0.8178750415979983,-2.0997176999327,-1
-0.15482089178123304,-0.7260040366144471,-1.8407363322853914,-1
-0.14086117799775466,-0.6272651971892516,-1.5817549646380828,-1
-0.15265362591319231,-0.5282441378528007,-1.3227735969907741,-1
-0.18941171102722842,-0.4355452964431019,-1.0637922293434654,-1
-0.2486837681101981,-0.35535143589814266,-0.8048108616961569,-1
-0.3265165106677079,-0.2930112706278485,-0.5458294940488484,-1
-0.4177187044973838,-0.25268272167545724,-0.2868481264015399,-1
-0.5162074090219962,-0.2370555945877686,-0.02786675875423139,-1
-0.6154136930350171,-0.2471721766330548,0.2311146088930771,-1
-0.7087207647116143,-0.2823577190487905,0.4900959765403856,-1
-0.7899052937939208,-0.34026544096595224,0.7490773441876941,-1
-0.8000000000000002,-0.35000000000000053,0.7853981633974487,-1
